Quarter,Minute,Second,Down,ToGo,YardLine,SeriesFirstDown,Formation,YardLineDirection,OffenseTeam,DefenseTeam,PlayType,PlayDirection
2,2,33,2,6,26,1,UNDER CENTER,OWN,BUF,MIN,PASS,RIGHT
2,0,56,1,10,19,0,SHOTGUN,OWN,MIN,BUF,PASS,RIGHT
2,0,43,2,7,22,0,SHOTGUN,OWN,MIN,BUF,PASS,LEFT
2,0,37,3,7,22,1,SHOTGUN,OWN,MIN,BUF,PASS,MIDDLE
2,0,16,1,10,30,0,SHOTGUN,OWN,MIN,BUF,PASS,MIDDLE
3,14,55,1,10,22,0,SHOTGUN,OWN,MIN,BUF,PASS,MIDDLE
3,13,54,3,5,27,0,SHOTGUN,OWN,MIN,BUF,PASS,RIGHT
3,13,26,1,10,46,0,SHOTGUN,OWN,MIN,BUF,PASS,LEFT
3,9,24,1,10,34,0,UNDER CENTER,OWN,BUF,MIN,PASS,MIDDLE
3,5,33,2,29,36,0,SHOTGUN,OWN,BUF,MIN,PASS,RIGHT
3,4,53,3,25,40,0,SHOTGUN,OWN,BUF,MIN,PASS,MIDDLE
3,3,57,1,10,5,1,SHOTGUN,OWN,MIN,BUF,PASS,RIGHT
3,3,30,1,10,19,0,SHOTGUN,OWN,MIN,BUF,PASS,MIDDLE
3,3,1,2,7,22,0,SHOTGUN,OWN,MIN,BUF,PASS,RIGHT
3,2,57,3,7,22,0,SHOTGUN,OWN,MIN,BUF,PASS,RIGHT
3,1,22,3,3,38,0,SHOTGUN,OWN,BUF,MIN,PASS,LEFT
3,0,33,1,10,13,0,SHOTGUN,OWN,MIN,BUF,PASS,RIGHT
3,0,13,2,3,20,0,SHOTGUN,OWN,MIN,BUF,PASS,RIGHT
3,0,11,3,3,20,1,SHOTGUN,OWN,MIN,BUF,PASS,MIDDLE
4,14,34,2,8,33,1,NO HUDDLE SHOTGUN,OWN,MIN,BUF,PASS,LEFT
4,14,6,1,10,43,1,NO HUDDLE SHOTGUN,OWN,MIN,BUF,PASS,LEFT
4,7,19,1,10,8,0,SHOTGUN,OWN,MIN,BUF,PASS,RIGHT
4,6,55,2,10,8,1,NO HUDDLE SHOTGUN,OWN,MIN,BUF,PASS,MIDDLE
4,6,31,1,10,19,1,NO HUDDLE SHOTGUN,OWN,MIN,BUF,PASS,MIDDLE
4,6,10,1,10,36,0,NO HUDDLE SHOTGUN,OWN,MIN,BUF,PASS,LEFT
4,6,4,2,10,36,0,SHOTGUN,OWN,MIN,BUF,PASS,RIGHT
4,5,35,3,3,43,1,NO HUDDLE SHOTGUN,OWN,MIN,BUF,PASS,RIGHT
4,1,53,1,10,5,0,SHOTGUN,OWN,MIN,BUF,PASS,LEFT
4,1,50,2,10,5,0,SHOTGUN,OWN,MIN,BUF,PASS,MIDDLE
4,1,24,3,2,13,1,SHOTGUN,OWN,MIN,BUF,PASS,MIDDLE
4,1,0,1,10,19,1,NO HUDDLE SHOTGUN,OWN,MIN,BUF,PASS,MIDDLE
4,0,34,1,10,33,1,NO HUDDLE SHOTGUN,OWN,MIN,BUF,PASS,RIGHT
4,0,27,1,10,45,1,SHOTGUN,OWN,MIN,BUF,PASS,RIGHT
1,14,53,1,10,30,0,UNDER CENTER,OWN,IND,PHI,PASS,RIGHT
1,13,11,3,7,33,0,SHOTGUN,OWN,IND,PHI,PASS,RIGHT
1,12,21,1,10,21,0,SHOTGUN,OWN,PHI,IND,PASS,RIGHT
1,12,17,2,10,21,1,SHOTGUN,OWN,PHI,IND,PASS,RIGHT
1,11,20,2,7,41,1,NO HUDDLE SHOTGUN,OWN,PHI,IND,PASS,LEFT
1,6,31,2,9,8,0,SHOTGUN,OWN,IND,PHI,PASS,RIGHT
1,5,50,3,8,9,0,SHOTGUN,OWN,IND,PHI,PASS,RIGHT
1,5,33,1,10,29,1,SHOTGUN,OWN,PHI,IND,PASS,RIGHT
1,4,14,2,7,45,0,SHOTGUN,OWN,PHI,IND,PASS,LEFT
1,2,16,1,10,45,0,UNDER CENTER,OWN,IND,PHI,PASS,LEFT
2,13,12,2,10,34,0,SHOTGUN,OWN,PHI,IND,PASS,LEFT
2,12,28,3,2,42,0,SHOTGUN,OWN,PHI,IND,PASS,RIGHT
2,11,47,2,9,25,0,SHOTGUN,OWN,IND,PHI,PASS,RIGHT
2,9,45,1,10,10,1,SHOTGUN,OWN,PHI,IND,PASS,RIGHT
2,9,5,1,10,29,0,NO HUDDLE SHOTGUN,OWN,PHI,IND,PASS,LEFT
2,6,10,1,20,45,0,SHOTGUN,OWN,PHI,IND,PASS,RIGHT
2,3,4,1,10,25,0,SHOTGUN,OWN,IND,PHI,PASS,MIDDLE
2,2,35,2,6,29,1,SHOTGUN,OWN,IND,PHI,PASS,MIDDLE
2,2,11,1,10,37,0,NO HUDDLE SHOTGUN,OWN,IND,PHI,PASS,RIGHT
2,1,54,3,18,29,0,SHOTGUN,OWN,IND,PHI,PASS,LEFT
2,1,14,2,6,32,0,NO HUDDLE SHOTGUN,OWN,PHI,IND,PASS,MIDDLE
2,0,19,2,13,35,0,NO HUDDLE SHOTGUN,OWN,PHI,IND,PASS,LEFT
3,13,28,3,4,23,0,SHOTGUN,OWN,PHI,IND,PASS,RIGHT
3,13,16,1,10,35,1,UNDER CENTER,OWN,IND,PHI,PASS,LEFT
3,9,41,1,10,25,1,SHOTGUN,OWN,PHI,IND,PASS,LEFT
3,6,13,1,10,47,0,NO HUDDLE SHOTGUN,OWN,PHI,IND,PASS,LEFT
3,6,10,2,10,47,1,SHOTGUN,OWN,PHI,IND,PASS,MIDDLE
3,2,50,1,10,25,0,SHOTGUN,OWN,IND,PHI,PASS,RIGHT
3,1,39,3,5,30,0,SHOTGUN,OWN,IND,PHI,PASS,RIGHT
3,0,34,2,10,19,0,SHOTGUN,OWN,PHI,IND,PASS,LEFT
4,13,39,2,13,22,0,SHOTGUN,OWN,PHI,IND,PASS,LEFT
4,12,54,3,5,30,1,SHOTGUN,OWN,PHI,IND,PASS,RIGHT
4,10,55,2,26,20,0,SHOTGUN,OWN,PHI,IND,PASS,RIGHT
4,10,51,1,10,25,0,UNDER CENTER,OWN,PHI,IND,PASS,LEFT
4,9,2,1,5,41,0,SHOTGUN,OWN,PHI,IND,PASS,LEFT
4,3,1,1,10,25,1,SHOTGUN,OWN,IND,PHI,PASS,RIGHT
4,2,49,1,10,37,0,SHOTGUN,OWN,IND,PHI,PASS,RIGHT
4,1,1,3,9,21,0,UNDER CENTER,OWN,PHI,IND,PASS,RIGHT
4,0,43,1,10,11,0,SHOTGUN,OWN,IND,PHI,PASS,LEFT
4,0,33,2,1,20,1,SHOTGUN,OWN,IND,PHI,PASS,LEFT
4,0,27,1,10,22,0,SHOTGUN,OWN,IND,PHI,PASS,RIGHT
4,0,20,2,10,22,1,SHOTGUN,OWN,IND,PHI,PASS,LEFT
4,0,13,1,10,32,0,SHOTGUN,OWN,IND,PHI,PASS,LEFT
4,0,9,2,4,38,1,SHOTGUN,OWN,IND,PHI,PASS,LEFT
4,0,5,1,10,46,0,SHOTGUN,OWN,IND,PHI,PASS,RIGHT
1,15,0,1,10,25,0,SHOTGUN,OWN,WAS,GB,PASS,LEFT
1,13,44,3,1,34,1,UNDER CENTER,OWN,WAS,GB,PASS,RIGHT
1,12,54,1,10,25,0,SHOTGUN,OWN,GB,WAS,PASS,RIGHT
1,11,33,2,17,28,0,SHOTGUN,OWN,GB,WAS,PASS,LEFT
1,10,55,3,9,36,0,SHOTGUN,OWN,GB,WAS,PASS,MIDDLE
1,10,15,2,9,23,0,NO HUDDLE,OWN,WAS,GB,PASS,LEFT
1,10,10,3,9,23,0,SHOTGUN,OWN,WAS,GB,PASS,MIDDLE
1,8,30,3,3,30,0,SHOTGUN,OWN,GB,WAS,PASS,LEFT
1,1,36,2,5,30,0,SHOTGUN,OWN,GB,WAS,PASS,LEFT
2,12,7,2,7,28,1,SHOTGUN,OWN,WAS,GB,PASS,MIDDLE
2,11,26,1,10,43,0,UNDER CENTER,OWN,WAS,GB,PASS,LEFT
2,9,58,3,8,47,1,SHOTGUN,OWN,GB,WAS,PASS,RIGHT
2,7,17,2,6,6,0,SHOTGUN,OWN,WAS,GB,PASS,MIDDLE
2,7,13,3,6,6,1,SHOTGUN,OWN,WAS,GB,PASS,MIDDLE
2,4,19,1,10,24,0,SHOTGUN,OWN,GB,WAS,PASS,RIGHT
2,2,24,1,10,36,1,SHOTGUN,OWN,GB,WAS,PASS,MIDDLE
2,2,0,2,7,29,1,SHOTGUN,OWN,WAS,GB,PASS,RIGHT
2,0,15,1,10,36,0,SHOTGUN,OWN,GB,WAS,PASS,MIDDLE
2,0,8,2,3,43,1,SHOTGUN,OWN,GB,WAS,PASS,MIDDLE
3,14,32,2,10,25,0,NO HUDDLE SHOTGUN,OWN,GB,WAS,PASS,LEFT
3,13,50,3,7,28,1,NO HUDDLE SHOTGUN,OWN,GB,WAS,PASS,MIDDLE
3,13,20,1,10,37,0,NO HUDDLE SHOTGUN,OWN,GB,WAS,PASS,RIGHT
3,13,14,2,10,37,1,NO HUDDLE SHOTGUN,OWN,GB,WAS,PASS,MIDDLE
3,12,30,1,10,48,0,NO HUDDLE SHOTGUN,OWN,GB,WAS,PASS,RIGHT
3,6,25,3,5,22,0,SHOTGUN,OWN,WAS,GB,PASS,RIGHT
3,3,14,3,18,41,0,SHOTGUN,OWN,GB,WAS,PASS,LEFT
4,14,15,1,18,8,0,SHOTGUN,OWN,GB,WAS,PASS,LEFT
4,14,9,2,18,8,0,SHOTGUN,OWN,GB,WAS,PASS,RIGHT
4,13,27,3,14,12,0,SHOTGUN,OWN,GB,WAS,PASS,RIGHT
4,12,49,3,10,16,0,UNDER CENTER,OWN,GB,WAS,PASS,RIGHT
4,11,18,2,16,29,0,SHOTGUN,OWN,WAS,GB,PASS,LEFT
4,10,34,3,10,35,0,SHOTGUN,OWN,WAS,GB,PASS,LEFT
4,10,11,1,10,10,1,SHOTGUN,OWN,GB,WAS,PASS,LEFT
4,8,59,2,5,33,1,SHOTGUN,OWN,GB,WAS,PASS,RIGHT
4,8,27,1,10,41,0,NO HUDDLE SHOTGUN,OWN,GB,WAS,PASS,RIGHT
4,8,23,2,10,41,0,SHOTGUN,OWN,GB,WAS,PASS,RIGHT
4,7,38,3,5,46,0,SHOTGUN,OWN,GB,WAS,PASS,MIDDLE
4,6,12,3,6,16,0,NO HUDDLE SHOTGUN,OWN,WAS,GB,PASS,RIGHT
4,5,55,1,10,42,0,SHOTGUN,OWN,GB,WAS,PASS,LEFT
4,5,32,2,6,46,0,SHOTGUN,OWN,GB,WAS,PASS,RIGHT
4,1,58,1,10,25,0,SHOTGUN,OWN,GB,WAS,PASS,LEFT
4,1,54,2,5,30,0,SHOTGUN,OWN,GB,WAS,PASS,LEFT
4,1,48,3,5,30,0,SHOTGUN,OWN,GB,WAS,PASS,LEFT
4,0,54,4,22,13,0,SHOTGUN,OWN,GB,WAS,PASS,RIGHT
1,14,39,2,8,27,0,NO HUDDLE,OWN,LA,LAC,PASS,LEFT
1,14,36,3,8,27,1,SHOTGUN,OWN,LA,LAC,PASS,MIDDLE
1,14,7,1,10,40,0,NO HUDDLE,OWN,LA,LAC,PASS,LEFT
1,12,26,2,5,29,0,NO HUDDLE SHOTGUN,OWN,LAC,LA,PASS,MIDDLE
1,12,22,3,5,29,0,SHOTGUN,OWN,LAC,LA,PASS,LEFT
1,9,17,2,8,33,1,UNDER CENTER,OWN,LA,LAC,PASS,RIGHT
1,8,31,1,10,49,1,UNDER CENTER,OWN,LA,LAC,PASS,MIDDLE
1,4,11,2,5,30,0,NO HUDDLE,OWN,LA,LAC,PASS,LEFT
1,3,24,3,6,29,1,SHOTGUN,OWN,LA,LAC,PASS,MIDDLE
1,0,51,1,10,25,0,UNDER CENTER,OWN,LAC,LA,PASS,RIGHT
1,0,8,2,9,26,0,SHOTGUN,OWN,LAC,LA,PASS,MIDDLE
2,15,0,3,6,29,0,SHOTGUN,OWN,LAC,LA,PASS,LEFT
2,8,19,3,10,1,0,UNDER CENTER,OWN,LAC,LA,PASS,RIGHT
2,7,44,1,10,25,0,NO HUDDLE SHOTGUN,OWN,LAC,LA,PASS,MIDDLE
2,6,54,3,4,31,1,SHOTGUN,OWN,LAC,LA,PASS,LEFT
2,1,40,1,10,32,1,NO HUDDLE SHOTGUN,OWN,LA,LAC,PASS,RIGHT
3,14,20,2,4,31,0,UNDER CENTER,OWN,LAC,LA,PASS,RIGHT
3,14,16,3,4,31,1,SHOTGUN,OWN,LAC,LA,PASS,RIGHT
3,13,38,1,10,44,1,SHOTGUN,OWN,LAC,LA,PASS,RIGHT
3,12,56,2,8,47,0,NO HUDDLE,OWN,LA,LAC,PASS,MIDDLE
3,12,51,3,8,47,1,SHOTGUN,OWN,LA,LAC,PASS,RIGHT
3,11,56,2,8,27,0,SHOTGUN,OWN,LAC,LA,PASS,RIGHT
3,11,51,3,8,27,1,SHOTGUN,OWN,LAC,LA,PASS,RIGHT
3,7,37,2,5,28,0,NO HUDDLE,OWN,LA,LAC,PASS,LEFT
3,7,31,3,5,28,1,SHOTGUN,OWN,LA,LAC,PASS,MIDDLE
3,7,5,1,10,35,0,NO HUDDLE,OWN,LA,LAC,PASS,RIGHT
3,6,58,1,10,40,0,UNDER CENTER,OWN,LA,LAC,PASS,LEFT
3,3,13,1,10,34,0,SHOTGUN,OWN,LAC,LA,PASS,MIDDLE
3,1,11,1,10,49,0,SHOTGUN,OWN,LAC,LA,PASS,RIGHT
3,1,5,2,10,49,1,SHOTGUN,OWN,LAC,LA,PASS,MIDDLE
4,10,44,1,10,30,0,UNDER CENTER,OWN,LA,LAC,PASS,LEFT
4,9,10,3,21,19,0,NO HUDDLE SHOTGUN,OWN,LA,LAC,PASS,RIGHT
4,8,32,3,30,10,0,NO HUDDLE SHOTGUN,OWN,LA,LAC,PASS,RIGHT
1,15,0,1,10,25,0,SHOTGUN,OWN,ARI,CHI,PASS,MIDDLE
1,13,38,3,4,31,1,SHOTGUN,OWN,ARI,CHI,PASS,RIGHT
1,3,24,3,5,41,0,SHOTGUN,OWN,ARI,CHI,PASS,LEFT
1,3,12,1,10,10,1,UNDER CENTER,OWN,CHI,ARI,PASS,RIGHT
1,2,41,1,10,24,0,SHOTGUN,OWN,CHI,ARI,PASS,MIDDLE
1,2,37,2,10,24,0,SHOTGUN,OWN,CHI,ARI,PASS,LEFT
1,1,16,2,3,32,1,SHOTGUN,OWN,CHI,ARI,PASS,RIGHT
1,0,40,1,10,42,0,SHOTGUN,OWN,CHI,ARI,PASS,RIGHT
2,15,0,3,8,44,1,SHOTGUN,OWN,CHI,ARI,PASS,RIGHT
2,13,50,1,25,38,0,SHOTGUN,OWN,CHI,ARI,PASS,LEFT
2,13,13,2,22,41,0,SHOTGUN,OWN,CHI,ARI,PASS,RIGHT
2,11,25,2,7,23,0,SHOTGUN,OWN,ARI,CHI,PASS,RIGHT
2,10,0,1,10,32,0,SHOTGUN,OWN,ARI,CHI,PASS,LEFT
2,7,21,1,10,27,1,SHOTGUN,OWN,CHI,ARI,PASS,RIGHT
2,1,54,1,10,25,0,SHOTGUN,OWN,ARI,CHI,PASS,LEFT
2,1,49,2,10,25,0,SHOTGUN,OWN,ARI,CHI,PASS,RIGHT
2,1,25,1,10,37,0,SHOTGUN,OWN,CHI,ARI,PASS,LEFT
2,1,6,2,3,44,0,NO HUDDLE SHOTGUN,OWN,CHI,ARI,PASS,LEFT
3,14,24,2,6,29,0,SHOTGUN,OWN,CHI,ARI,PASS,RIGHT
3,12,56,1,10,15,1,UNDER CENTER,OWN,ARI,CHI,PASS,LEFT
3,11,41,2,8,29,0,SHOTGUN,OWN,ARI,CHI,PASS,LEFT
3,10,54,3,9,28,0,SHOTGUN,OWN,ARI,CHI,PASS,LEFT
3,10,31,2,10,33,1,SHOTGUN,OWN,CHI,ARI,PASS,RIGHT
3,4,52,1,10,36,0,SHOTGUN,OWN,ARI,CHI,PASS,RIGHT
3,3,51,2,12,34,0,SHOTGUN,OWN,ARI,CHI,PASS,MIDDLE
3,3,47,3,12,34,0,SHOTGUN,OWN,ARI,CHI,PASS,RIGHT
4,15,0,2,7,28,1,SHOTGUN,OWN,ARI,CHI,PASS,LEFT
4,13,36,2,9,41,0,SHOTGUN,OWN,ARI,CHI,PASS,LEFT
4,12,54,3,5,45,1,SHOTGUN,OWN,ARI,CHI,PASS,LEFT
4,11,23,1,10,16,0,SHOTGUN,OWN,CHI,ARI,PASS,LEFT
4,11,15,2,10,16,1,SHOTGUN,OWN,CHI,ARI,PASS,MIDDLE
4,8,45,2,12,41,0,SHOTGUN,OWN,CHI,ARI,PASS,MIDDLE
4,3,53,2,9,26,1,SHOTGUN,OWN,ARI,CHI,PASS,MIDDLE
4,3,10,1,10,35,0,SHOTGUN,OWN,ARI,CHI,PASS,MIDDLE
4,3,3,1,10,40,0,SHOTGUN,OWN,ARI,CHI,PASS,LEFT
4,2,58,2,10,40,1,SHOTGUN,OWN,ARI,CHI,PASS,LEFT
4,0,43,1,10,20,0,SHOTGUN,OWN,ARI,CHI,PASS,RIGHT
4,0,22,2,1,29,0,NO HUDDLE SHOTGUN,OWN,ARI,CHI,PASS,LEFT
1,14,13,2,5,39,0,SHOTGUN,OWN,DAL,SEA,PASS,LEFT
1,11,17,3,5,12,0,SHOTGUN,OWN,SEA,DAL,PASS,MIDDLE
1,10,15,1,10,37,0,SHOTGUN,OWN,SEA,DAL,PASS,RIGHT
1,9,30,3,5,42,1,SHOTGUN,OWN,SEA,DAL,PASS,MIDDLE
1,5,37,1,10,40,0,UNDER CENTER,OWN,DAL,SEA,PASS,MIDDLE
1,3,43,2,7,10,0,SHOTGUN,OWN,DAL,SEA,PASS,LEFT
1,3,3,3,2,15,0,SHOTGUN,OWN,DAL,SEA,PASS,LEFT
1,2,46,1,10,20,0,UNDER CENTER,OWN,DAL,SEA,PASS,LEFT
1,1,54,3,9,21,0,SHOTGUN,OWN,DAL,SEA,PASS,LEFT
1,0,59,2,10,31,0,SHOTGUN,OWN,SEA,DAL,PASS,LEFT
1,0,14,3,6,35,0,SHOTGUN,OWN,SEA,DAL,PASS,LEFT
2,13,37,3,9,21,0,SHOTGUN,OWN,DAL,SEA,PASS,RIGHT
2,13,20,1,10,36,0,UNDER CENTER,OWN,SEA,DAL,PASS,MIDDLE
2,12,31,3,6,40,1,SHOTGUN,OWN,SEA,DAL,PASS,RIGHT
2,8,5,2,7,43,0,SHOTGUN,OWN,DAL,SEA,PASS,LEFT
2,8,2,3,7,43,1,SHOTGUN,OWN,DAL,SEA,PASS,LEFT
2,3,46,1,10,36,1,UNDER CENTER,OWN,SEA,DAL,PASS,LEFT
2,2,0,3,9,48,1,SHOTGUN,OWN,SEA,DAL,PASS,RIGHT
2,1,23,2,17,18,0,NO HUDDLE SHOTGUN,OWN,DAL,SEA,PASS,LEFT
2,1,10,3,17,18,0,SHOTGUN,OWN,DAL,SEA,PASS,RIGHT
2,0,49,1,10,42,0,SHOTGUN,OWN,SEA,DAL,PASS,RIGHT
2,0,25,2,6,46,1,NO HUDDLE SHOTGUN,OWN,SEA,DAL,PASS,MIDDLE
3,13,41,3,6,20,0,SHOTGUN,OWN,SEA,DAL,PASS,LEFT
3,12,41,2,15,6,0,SHOTGUN,OWN,DAL,SEA,PASS,RIGHT
3,10,31,2,10,38,0,SHOTGUN,OWN,SEA,DAL,PASS,LEFT
3,2,50,2,14,24,1,SHOTGUN,OWN,SEA,DAL,PASS,RIGHT
4,12,50,1,10,30,0,SHOTGUN,OWN,DAL,SEA,PASS,RIGHT
4,12,38,2,10,30,0,SHOTGUN,OWN,DAL,SEA,PASS,LEFT
4,11,23,1,10,42,1,NO HUDDLE SHOTGUN,OWN,DAL,SEA,PASS,LEFT
4,5,42,3,4,31,0,SHOTGUN,OWN,SEA,DAL,PASS,RIGHT
4,5,30,1,10,20,0,SHOTGUN,OWN,DAL,SEA,PASS,LEFT
4,5,24,2,10,20,0,SHOTGUN,OWN,DAL,SEA,PASS,MIDDLE
4,5,19,3,10,20,0,SHOTGUN,OWN,DAL,SEA,PASS,LEFT
4,4,33,4,3,27,0,NO HUDDLE SHOTGUN,OWN,DAL,SEA,PASS,MIDDLE
4,0,47,4,22,44,0,SHOTGUN,OWN,DAL,SEA,PASS,RIGHT
1,13,49,3,4,48,0,SHOTGUN,OWN,NE,DET,PASS,MIDDLE
1,12,53,2,7,17,1,SHOTGUN,OWN,DET,NE,PASS,LEFT
1,11,31,2,4,31,1,UNDER CENTER,OWN,DET,NE,PASS,MIDDLE
1,5,48,1,10,25,0,SHOTGUN,OWN,NE,DET,PASS,LEFT
1,5,15,2,11,24,0,UNDER CENTER,OWN,NE,DET,PASS,RIGHT
1,5,11,3,11,24,0,SHOTGUN,OWN,NE,DET,PASS,MIDDLE
1,4,53,1,10,40,0,UNDER CENTER,OWN,DET,NE,PASS,RIGHT
1,3,52,2,12,38,1,UNDER CENTER,OWN,DET,NE,PASS,LEFT
2,13,38,2,8,27,0,SHOTGUN,OWN,NE,DET,PASS,LEFT
2,11,47,2,5,27,0,SHOTGUN,OWN,DET,NE,PASS,RIGHT
2,11,2,3,7,25,1,SHOTGUN,OWN,DET,NE,PASS,LEFT
2,10,16,1,10,41,0,UNDER CENTER,OWN,DET,NE,PASS,RIGHT
2,4,58,1,10,25,0,UNDER CENTER,OWN,NE,DET,PASS,MIDDLE
2,4,27,2,1,34,0,SHOTGUN,OWN,NE,DET,PASS,RIGHT
2,3,23,1,10,36,0,UNDER CENTER,OWN,NE,DET,PASS,LEFT
2,3,16,2,10,36,1,SHOTGUN,OWN,NE,DET,PASS,LEFT
2,0,40,1,10,25,1,SHOTGUN,OWN,DET,NE,PASS,MIDDLE
2,0,32,1,10,36,0,SHOTGUN,OWN,DET,NE,PASS,MIDDLE
2,0,25,2,1,45,1,SHOTGUN,OWN,DET,NE,PASS,RIGHT
2,0,11,2,10,49,1,SHOTGUN,OWN,DET,NE,PASS,RIGHT
3,13,42,3,4,31,0,SHOTGUN,OWN,DET,NE,PASS,MIDDLE
3,9,22,2,17,18,0,SHOTGUN,OWN,DET,NE,PASS,RIGHT
3,8,39,3,9,26,1,SHOTGUN,OWN,DET,NE,PASS,LEFT
3,8,1,1,10,42,0,SHOTGUN,OWN,DET,NE,PASS,RIGHT
3,6,41,3,1,51,1,SHOTGUN,OPP,DET,NE,PASS,LEFT
3,5,58,1,10,55,0,SHOTGUN,OPP,DET,NE,PASS,RIGHT
3,3,53,1,10,67,1,UNDER CENTER,OPP,DET,NE,PASS,RIGHT
3,3,38,1,10,29,0,SHOTGUN,OWN,NE,DET,PASS,MIDDLE
3,2,31,1,10,45,0,UNDER CENTER,OWN,NE,DET,PASS,LEFT
3,2,26,2,10,45,0,UNDER CENTER,OWN,NE,DET,PASS,LEFT
3,2,21,3,10,45,0,SHOTGUN,OWN,NE,DET,PASS,RIGHT
3,0,28,2,7,43,1,SHOTGUN,OWN,DET,NE,PASS,LEFT
4,12,37,1,10,21,0,SHOTGUN,OWN,NE,DET,PASS,MIDDLE
4,12,29,2,20,11,0,SHOTGUN,OWN,NE,DET,PASS,LEFT
4,9,32,3,6,24,0,SHOTGUN,OWN,DET,NE,PASS,RIGHT
4,7,39,2,8,43,0,UNDER CENTER,OWN,NE,DET,PASS,MIDDLE
4,6,41,2,6,23,0,SHOTGUN,OWN,DET,NE,PASS,LEFT
4,6,37,3,6,23,1,SHOTGUN,OWN,DET,NE,PASS,MIDDLE
4,5,2,3,8,45,0,SHOTGUN,OWN,DET,NE,PASS,RIGHT
4,4,36,1,10,15,0,SHOTGUN,OWN,NE,DET,PASS,RIGHT
4,3,29,3,12,13,0,SHOTGUN,OWN,NE,DET,PASS,MIDDLE
4,3,23,4,12,13,0,SHOTGUN,OWN,NE,DET,PASS,RIGHT
4,0,48,1,10,40,1,NO HUDDLE SHOTGUN,OWN,NE,DET,PASS,MIDDLE
1,14,54,1,10,10,0,SHOTGUN,OWN,PIT,TB,PASS,LEFT
1,13,31,3,8,12,0,SHOTGUN,OWN,PIT,TB,PASS,RIGHT
1,12,10,2,8,43,0,SHOTGUN,OWN,TB,PIT,PASS,MIDDLE
1,12,5,3,8,43,0,SHOTGUN,OWN,TB,PIT,PASS,RIGHT
1,11,19,2,9,24,1,SHOTGUN,OWN,PIT,TB,PASS,MIDDLE
1,10,36,1,10,34,1,SHOTGUN,OWN,PIT,TB,PASS,RIGHT
1,10,3,1,10,48,0,SHOTGUN,OWN,PIT,TB,PASS,LEFT
1,9,55,1,10,47,1,UNDER CENTER,OWN,TB,PIT,PASS,RIGHT
1,6,41,2,14,21,0,SHOTGUN,OWN,PIT,TB,PASS,LEFT
1,6,0,3,10,25,1,SHOTGUN,OWN,PIT,TB,PASS,LEFT
1,1,8,2,10,8,0,UNDER CENTER,OWN,PIT,TB,PASS,RIGHT
2,11,31,2,11,23,1,SHOTGUN,OWN,TB,PIT,PASS,MIDDLE
2,10,27,1,10,30,0,UNDER CENTER,OWN,TB,PIT,PASS,MIDDLE
2,7,25,2,8,8,0,UNDER CENTER,OWN,PIT,TB,PASS,RIGHT
2,7,18,1,10,23,0,SHOTGUN,OWN,PIT,TB,PASS,LEFT
2,6,44,2,6,27,0,SHOTGUN,OWN,PIT,TB,PASS,LEFT
2,6,41,3,6,27,0,SHOTGUN,OWN,PIT,TB,PASS,RIGHT
2,6,3,1,10,30,0,SHOTGUN,OWN,TB,PIT,PASS,RIGHT
2,5,58,1,10,45,1,UNDER CENTER,OWN,TB,PIT,PASS,LEFT
2,2,58,2,10,2,1,UNDER CENTER,OWN,TB,PIT,PASS,LEFT
2,2,45,1,10,22,0,SHOTGUN,OWN,TB,PIT,PASS,LEFT
2,2,21,1,10,44,1,SHOTGUN,OWN,TB,PIT,PASS,LEFT
2,1,15,1,10,25,0,SHOTGUN,OWN,PIT,TB,PASS,MIDDLE
2,0,50,2,4,31,1,SHOTGUN,OWN,PIT,TB,PASS,MIDDLE
2,0,43,1,10,49,0,SHOTGUN,OWN,PIT,TB,PASS,RIGHT
3,14,25,2,7,28,1,SHOTGUN,OWN,TB,PIT,PASS,LEFT
3,13,50,1,10,36,1,UNDER CENTER,OWN,TB,PIT,PASS,LEFT
3,12,9,2,16,44,1,SHOTGUN,OWN,TB,PIT,PASS,MIDDLE
3,6,44,2,3,32,1,SHOTGUN,OWN,PIT,TB,PASS,RIGHT
3,5,27,2,13,33,1,SHOTGUN,OWN,PIT,TB,PASS,MIDDLE
3,4,48,1,10,48,0,SHOTGUN,OWN,PIT,TB,PASS,MIDDLE
3,1,6,1,10,37,0,SHOTGUN,OWN,TB,PIT,PASS,MIDDLE
3,1,3,2,10,37,1,SHOTGUN,OWN,TB,PIT,PASS,MIDDLE
3,0,26,1,25,39,0,SHOTGUN,OWN,TB,PIT,PASS,LEFT
4,15,0,2,21,43,0,SHOTGUN,OWN,TB,PIT,PASS,RIGHT
4,11,6,1,10,25,0,SHOTGUN,OWN,PIT,TB,PASS,RIGHT
4,10,28,2,8,27,1,SHOTGUN,OWN,PIT,TB,PASS,LEFT
4,9,8,2,11,37,0,SHOTGUN,OWN,PIT,TB,PASS,MIDDLE
4,9,4,3,11,37,0,SHOTGUN,OWN,PIT,TB,PASS,RIGHT
4,8,40,1,10,8,0,SHOTGUN,OWN,TB,PIT,PASS,RIGHT
4,8,7,2,8,10,1,SHOTGUN,OWN,TB,PIT,PASS,MIDDLE
4,7,38,1,10,31,1,SHOTGUN,OWN,TB,PIT,PASS,LEFT
4,7,8,1,10,43,0,SHOTGUN,OWN,TB,PIT,PASS,RIGHT
4,3,2,1,10,20,0,SHOTGUN,OWN,TB,PIT,PASS,RIGHT
